OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,MSZoning_NaN,Neighborhood_NridgHt,Exterior1st_NaN,Exterior2nd_NaN,MasVnrType_None,Foundation_PConc,GarageType_Detchd,GarageFinish_Fin,GarageFinish_Unf,SaleType_NaN,SaleType_New,SaleCondition_Partial
5,1900,2003,0.0,2.0,2.0,3.0,1084.0,1272.0,3.0,1272,2200,2,2.0,9,0,0.0,0.0,145900.0,0,0,0,0,1,0,0,0,0,0,0,0
6,2005,2006,0.0,3.0,3.0,3.0,28.0,1316.0,4.0,1316,1316,2,3.0,6,1,2.0,397.0,169990.0,0,0,0,0,1,1,0,1,0,0,1,1
6,1993,1994,0.0,3.0,3.0,3.0,165.0,1604.0,4.0,1617,1617,2,3.0,5,1,2.0,533.0,193000.0,0,0,0,0,1,1,0,0,0,0,0,0
6,1980,1980,157.0,2.0,3.0,3.0,625.0,1686.0,2.0,1686,1686,2,2.0,7,1,2.0,612.0,207500.0,0,0,0,0,0,0,0,0,1,0,0,0
5,1977,1977,0.0,2.0,3.0,1.0,767.0,1126.0,2.0,1126,1126,2,4.0,6,0,2.0,540.0,175000.0,0,0,0,0,1,1,0,0,0,0,0,0
8,2003,2004,340.0,3.0,3.0,3.0,0.0,1181.0,4.0,1234,2374,2,4.0,10,1,3.0,656.0,285000.0,0,1,0,0,0,1,0,1,0,0,0,0
7,1968,1968,342.0,2.0,2.0,3.0,552.0,832.0,3.0,1098,1978,2,2.0,9,1,2.0,486.0,176000.0,0,0,0,0,0,0,0,0,0,0,0,0
8,2001,2001,0.0,3.0,3.0,1.0,0.0,1753.0,4.0,1788,1788,2,4.0,7,1,2.0,522.0,236500.0,0,0,0,0,1,1,0,0,0,0,0,0
7,1997,1997,285.0,2.0,3.0,3.0,0.0,964.0,3.0,993,2236,2,3.0,8,1,2.0,642.0,222000.0,0,0,0,0,0,1,0,1,0,0,0,0
8,2007,2007,0.0,3.0,3.0,1.0,16.0,1466.0,4.0,1466,1466,2,3.0,7,0,3.0,610.0,201000.0,0,0,0,0,1,1,0,1,0,0,0,0
5,1965,1965,0.0,2.0,2.0,3.0,338.0,925.0,4.0,925,925,1,2.0,5,0,1.0,429.0,117500.0,0,0,0,0,1,0,1,0,1,0,0,0
9,2006,2006,302.0,4.0,4.0,3.0,0.0,1905.0,4.0,1905,1905,2,4.0,8,1,3.0,788.0,320000.0,0,0,0,0,0,1,0,1,0,0,0,0
7,2004,2004,210.0,3.0,3.0,1.0,20.0,1500.0,4.0,1500,1500,2,3.0,6,0,2.0,570.0,190000.0,0,0,0,0,0,1,0,0,0,0,0,0
7,1960,2007,0.0,2.0,3.0,0.0,425.0,585.0,4.0,2069,2069,2,3.0,9,1,2.0,505.0,242000.0,0,0,0,0,1,0,0,0,0,0,0,0
4,1926,1953,108.0,2.0,1.0,2.0,0.0,600.0,3.0,747,747,1,2.0,5,0,2.0,528.0,79900.0,0,0,0,0,0,1,1,0,1,0,0,0
7,2003,2003,0.0,3.0,3.0,3.0,833.0,1176.0,4.0,1200,1200,2,3.0,5,0,2.0,555.0,184900.0,0,0,0,0,0,1,0,0,0,0,0,0
7,2005,2005,0.0,3.0,3.0,2.0,341.0,1113.0,4.0,1113,1971,2,3.0,8,1,2.0,689.0,253000.0,0,0,0,0,1,1,0,0,0,0,0,0
7,2006,2006,0.0,3.0,3.0,2.0,464.0,1391.0,4.0,1391,1962,2,3.0,7,0,3.0,868.0,239799.0,0,0,0,0,1,1,0,0,0,0,1,1
7,1940,1950,0.0,2.0,2.0,2.0,0.0,1032.0,4.0,1207,2403,2,2.0,10,2,1.0,349.0,244400.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1976,1976,0.0,2.0,2.0,0.0,936.0,1728.0,2.0,1728,1728,2,2.0,8,0,2.0,574.0,150900.0,0,0,0,0,1,0,0,0,1,0,0,0
7,1999,1999,298.0,3.0,3.0,3.0,772.0,992.0,4.0,1022,2060,2,3.0,8,1,2.0,390.0,214000.0,0,0,0,0,0,1,0,0,0,0,0,0
4,1977,1977,0.0,2.0,3.0,0.0,1440.0,1440.0,2.0,1440,1440,2,2.0,8,0,0.0,0.0,150000.0,0,0,0,0,1,1,0,0,0,0,0,0
5,1967,1967,0.0,2.0,2.0,1.0,0.0,1632.0,2.0,1632,1632,2,2.0,8,0,2.0,576.0,143000.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1958,1958,541.0,2.0,2.0,3.0,111.0,819.0,3.0,1344,1344,1,3.0,7,1,2.0,525.0,137500.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1890,1996,0.0,2.0,2.0,3.0,1088.0,1088.0,2.0,1188,1869,1,2.0,7,0,2.0,456.0,124900.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1959,1959,128.0,2.0,2.0,1.0,748.0,1144.0,2.0,1144,1144,1,2.0,6,1,1.0,796.0,143000.0,0,0,0,0,0,0,0,0,0,0,0,0
8,2002,2003,236.0,3.0,3.0,1.0,1300.0,1616.0,4.0,1629,1629,2,3.0,9,1,3.0,808.0,270000.0,0,0,0,0,0,1,0,1,0,0,0,0
7,2002,2002,144.0,3.0,3.0,4.0,0.0,936.0,4.0,936,1776,2,3.0,7,1,2.0,474.0,192500.0,0,0,0,0,0,1,0,0,0,0,0,0
6,1972,2006,0.0,2.0,2.0,3.0,982.0,1161.0,2.0,1381,1381,1,3.0,5,1,2.0,676.0,197500.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1950,2002,0.0,2.0,2.0,3.0,398.0,864.0,3.0,864,864,1,3.0,5,0,2.0,720.0,129000.0,0,0,0,0,1,0,1,0,0,0,0,0
5,1965,1965,0.0,2.0,2.0,3.0,641.0,828.0,3.0,965,965,1,2.0,6,0,1.0,300.0,119900.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1972,2003,0.0,2.0,3.0,1.0,660.0,768.0,3.0,768,768,1,2.0,5,0,1.0,396.0,133900.0,0,0,0,0,1,0,1,1,0,0,0,0
5,1969,1969,232.0,2.0,2.0,1.0,562.0,784.0,4.0,1168,1968,2,2.0,7,1,2.0,530.0,172000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1975,1975,250.0,2.0,3.0,0.0,945.0,945.0,2.0,980,980,2,2.0,4,0,0.0,0.0,127500.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1946,1950,423.0,2.0,3.0,3.0,484.0,979.0,2.0,979,1958,2,2.0,8,0,2.0,492.0,145000.0,0,0,0,0,0,0,0,0,1,0,0,0
6,1980,1980,0.0,2.0,3.0,3.0,285.0,561.0,2.0,561,1229,1,2.0,5,1,2.0,462.0,124000.0,0,0,0,0,1,0,0,1,0,0,0,0
5,1962,1962,0.0,2.0,2.0,3.0,417.0,1057.0,2.0,1057,1057,1,2.0,6,0,2.0,576.0,132000.0,0,0,0,0,1,0,1,1,0,0,0,0
7,2003,2003,0.0,3.0,3.0,2.0,699.0,1337.0,4.0,1337,1337,2,3.0,6,0,2.0,531.0,185000.0,0,0,0,0,1,1,0,0,0,0,0,0
7,1999,1999,0.0,3.0,3.0,3.0,604.0,696.0,4.0,696,1416,2,3.0,6,0,2.0,484.0,155000.0,0,0,0,0,1,1,1,0,1,0,0,0
5,1958,2008,0.0,2.0,2.0,0.0,696.0,858.0,3.0,858,858,1,2.0,4,0,0.0,0.0,116500.0,0,0,0,0,1,0,0,0,0,0,0,0
6,1977,1995,424.0,2.0,3.0,3.0,896.0,1330.0,2.0,1542,2872,2,2.0,11,1,2.0,619.0,272000.0,0,0,0,0,0,0,0,1,0,0,0,0
6,1976,1976,0.0,2.0,3.0,3.0,556.0,804.0,2.0,804,1548,2,3.0,7,1,2.0,440.0,155000.0,0,0,0,0,1,0,1,0,1,0,0,0
9,2007,2007,0.0,3.0,4.0,3.0,0.0,1800.0,4.0,1800,1800,2,4.0,7,0,2.0,702.0,239000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,2002,2003,44.0,3.0,3.0,3.0,624.0,817.0,4.0,824,1894,2,3.0,8,1,2.0,510.0,214900.0,0,0,0,0,0,1,0,1,0,0,0,0
6,2005,2007,0.0,3.0,3.0,3.0,0.0,783.0,4.0,783,1484,2,3.0,8,1,2.0,393.0,178900.0,0,0,0,0,1,1,0,1,0,0,1,1
5,1940,1950,0.0,3.0,2.0,3.0,428.0,728.0,4.0,976,1308,1,2.0,7,2,1.0,256.0,160000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1955,1955,151.0,2.0,2.0,3.0,902.0,1098.0,2.0,1098,1098,1,2.0,6,0,1.0,260.0,135000.0,0,0,0,0,0,0,0,0,1,0,0,0
3,1910,1950,0.0,2.0,2.0,3.0,0.0,600.0,1.0,600,968,1,2.0,6,0,0.0,0.0,37900.0,0,0,0,0,1,0,0,0,0,0,0,0
6,1958,1958,105.0,2.0,2.0,0.0,513.0,588.0,2.0,1095,1095,1,2.0,6,0,1.0,264.0,140000.0,0,0,0,0,0,0,0,0,0,0,0,0
4,1949,1950,0.0,2.0,2.0,3.0,0.0,720.0,2.0,720,1192,1,2.0,6,0,0.0,0.0,135000.0,0,0,0,0,1,0,0,0,0,0,0,0
7,2003,2004,106.0,3.0,3.0,3.0,567.0,764.0,4.0,764,1626,2,3.0,6,0,2.0,474.0,173000.0,0,1,0,0,0,1,0,0,0,0,0,0
6,1979,1979,0.0,2.0,3.0,3.0,0.0,918.0,2.0,918,918,2,2.0,5,1,1.0,264.0,99500.0,0,0,0,0,1,0,0,0,1,0,0,0
7,2007,2008,0.0,3.0,3.0,3.0,0.0,1428.0,4.0,1428,1428,2,3.0,6,0,2.0,480.0,182000.0,0,0,0,0,0,1,0,1,0,0,1,1
7,1910,1993,0.0,2.0,3.0,3.0,0.0,728.0,2.0,1136,2019,1,3.0,8,0,2.0,532.0,167500.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2000,2000,0.0,3.0,3.0,3.0,641.0,673.0,4.0,673,1382,2,3.0,6,0,2.0,490.0,165000.0,0,0,0,0,1,1,1,0,1,0,0,0
4,1923,1958,0.0,2.0,3.0,3.0,0.0,440.0,2.0,869,869,1,1.0,4,0,0.0,0.0,85500.0,0,0,0,0,1,1,0,0,0,0,0,0
7,2006,2007,0.0,3.0,3.0,3.0,1106.0,1241.0,4.0,1241,1241,1,3.0,4,0,2.0,569.0,199900.0,0,0,0,0,0,1,0,1,0,0,1,1
4,1954,1954,0.0,2.0,2.0,3.0,552.0,894.0,4.0,894,894,1,2.0,5,0,2.0,400.0,110000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1963,1963,0.0,2.0,2.0,3.0,651.0,1121.0,2.0,1121,1121,1,2.0,5,0,2.0,480.0,139000.0,0,0,0,0,1,1,1,0,1,0,0,0
7,1961,2007,210.0,4.0,2.0,1.0,867.0,944.0,3.0,999,999,1,4.0,6,0,2.0,588.0,178400.0,0,0,0,0,0,0,0,0,0,0,0,0
8,1998,1999,975.0,3.0,3.0,3.0,854.0,1225.0,4.0,1276,2612,2,3.0,8,1,3.0,676.0,336000.0,0,0,0,0,0,1,0,1,0,0,0,0
7,2007,2007,16.0,3.0,3.0,1.0,0.0,1266.0,4.0,1266,1266,2,3.0,6,1,2.0,388.0,159895.0,0,0,0,0,0,1,0,1,0,0,0,0
8,2002,2002,0.0,3.0,3.0,2.0,0.0,1128.0,4.0,1149,2290,2,3.0,9,1,2.0,779.0,255900.0,0,0,0,0,1,1,0,0,1,0,0,0
5,1977,1977,0.0,2.0,5.0,4.0,0.0,0.0,2.0,1302,1734,2,3.0,8,0,2.0,539.0,126000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1950,1950,0.0,2.0,2.0,3.0,1040.0,1164.0,2.0,1164,1164,1,2.0,5,0,1.0,240.0,125000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1910,2003,0.0,2.0,2.0,3.0,0.0,485.0,3.0,1001,1635,1,3.0,5,0,1.0,255.0,117000.0,0,0,0,0,1,0,0,0,1,0,0,0
9,2009,2010,450.0,4.0,4.0,1.0,1646.0,1930.0,4.0,1940,1940,2,4.0,8,1,3.0,606.0,395192.0,0,1,0,0,0,1,0,1,0,0,1,1
6,1976,1976,298.0,2.0,2.0,3.0,156.0,848.0,2.0,1118,2030,2,3.0,8,1,2.0,551.0,195000.0,0,0,0,0,0,0,0,1,0,0,0,0
7,2006,2006,0.0,3.0,3.0,3.0,0.0,770.0,4.0,778,1576,2,3.0,6,0,2.0,614.0,197000.0,0,0,0,0,1,1,0,0,0,0,1,1
8,1997,1998,423.0,3.0,3.0,3.0,1074.0,1396.0,4.0,1407,2392,2,3.0,7,1,3.0,870.0,348000.0,0,0,0,0,0,1,0,1,0,0,0,0
8,1882,1986,0.0,3.0,2.0,3.0,216.0,916.0,3.0,916,1742,1,3.0,8,1,2.0,424.0,168000.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1964,1993,340.0,2.0,2.0,0.0,536.0,822.0,3.0,1020,1851,2,3.0,7,1,2.0,440.0,187000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,2005,2006,0.0,2.0,3.0,3.0,0.0,750.0,4.0,750,1500,2,3.0,6,0,2.0,564.0,173900.0,0,0,0,0,1,1,0,0,0,0,1,1
10,2006,2007,230.0,4.0,4.0,0.0,1172.0,1700.0,4.0,1718,1718,2,4.0,7,1,3.0,786.0,337500.0,0,1,0,0,0,1,0,1,0,0,0,0
4,1946,1950,0.0,2.0,2.0,3.0,384.0,747.0,2.0,774,1230,1,2.0,5,0,1.0,305.0,121600.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1961,1961,0.0,2.0,2.0,3.0,915.0,1050.0,2.0,1050,1050,1,2.0,6,0,1.0,368.0,136500.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1970,1970,571.0,2.0,2.0,3.0,0.0,1442.0,2.0,1442,1442,2,2.0,6,1,2.0,615.0,185000.0,0,0,0,0,0,0,0,0,0,0,0,0
3,1922,1950,0.0,2.0,2.0,3.0,0.0,1007.0,1.0,1077,1077,1,2.0,6,1,1.0,210.0,91000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2006,2006,24.0,3.0,3.0,1.0,686.0,1187.0,4.0,1208,1208,2,3.0,6,0,2.0,632.0,206000.0,0,0,0,0,0,1,0,0,0,0,0,0
3,1952,1952,0.0,2.0,5.0,4.0,0.0,0.0,1.0,944,944,1,1.0,4,0,2.0,528.0,82000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1920,1950,0.0,2.0,1.0,3.0,0.0,691.0,4.0,691,691,1,4.0,4,0,1.0,216.0,86000.0,0,0,0,0,1,0,1,0,1,0,0,0
8,2006,2006,53.0,3.0,3.0,3.0,24.0,1574.0,4.0,1574,1574,2,3.0,7,1,3.0,824.0,232000.0,0,0,0,0,0,1,0,0,0,0,0,0
5,1976,1976,164.0,2.0,2.0,3.0,0.0,1680.0,1.0,1680,1680,2,2.0,8,0,2.0,528.0,136905.0,0,0,0,0,0,0,1,0,1,0,0,0
7,2005,2006,16.0,3.0,3.0,3.0,16.0,1346.0,4.0,1504,1504,2,3.0,7,1,2.0,457.0,181000.0,0,0,0,0,0,1,0,1,0,0,0,0
5,1977,1977,220.0,3.0,3.0,1.0,595.0,985.0,2.0,985,985,2,2.0,6,0,1.0,328.0,149900.0,0,0,0,0,0,0,0,0,1,0,0,0
6,1970,1970,0.0,2.0,3.0,3.0,1237.0,1657.0,3.0,1657,1657,2,2.0,7,1,2.0,484.0,163500.0,0,0,0,0,1,0,0,0,1,0,0,0
4,1970,1970,0.0,2.0,2.0,3.0,273.0,546.0,2.0,546,1092,1,2.0,6,0,1.0,286.0,88000.0,0,0,0,0,1,0,0,0,0,0,0,0
7,2004,2005,108.0,3.0,4.0,2.0,0.0,1710.0,4.0,1710,1710,2,3.0,7,1,2.0,550.0,240000.0,0,0,0,0,0,1,0,1,0,0,0,0
5,1926,1950,0.0,2.0,2.0,3.0,0.0,1008.0,4.0,1008,1522,2,2.0,7,0,0.0,0.0,102000.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1948,1950,0.0,2.0,2.0,3.0,0.0,720.0,2.0,720,1271,2,2.0,7,1,1.0,312.0,135000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1965,1965,0.0,2.0,5.0,4.0,0.0,0.0,2.0,1664,1664,2,2.0,8,0,0.0,0.0,100000.0,0,0,0,0,1,0,0,0,0,0,0,0
6,1923,1996,0.0,2.0,2.0,3.0,0.0,602.0,2.0,900,1502,1,3.0,7,2,1.0,180.0,165000.0,0,0,0,0,1,1,1,0,1,0,0,0
5,1910,2006,0.0,2.0,2.0,3.0,247.0,1022.0,2.0,1022,1022,1,2.0,4,0,1.0,280.0,85000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1948,1950,206.0,2.0,2.0,3.0,336.0,1082.0,2.0,1082,1082,1,2.0,5,1,1.0,240.0,119200.0,0,0,0,0,0,0,1,0,1,0,0,0
8,2001,2001,0.0,3.0,3.0,3.0,643.0,810.0,4.0,810,1665,2,3.0,6,0,2.0,528.0,227000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,1996,1996,196.0,3.0,3.0,0.0,690.0,1504.0,4.0,1504,1504,2,3.0,6,1,2.0,478.0,203000.0,0,0,0,0,0,1,0,1,0,0,0,0
8,1984,1984,0.0,3.0,3.0,1.0,1036.0,1220.0,3.0,1360,1360,1,3.0,4,1,2.0,565.0,187500.0,0,0,0,0,1,0,0,0,0,0,0,0
7,1991,1992,76.0,3.0,3.0,3.0,0.0,384.0,3.0,802,1472,2,3.0,7,1,2.0,402.0,160000.0,0,0,0,0,0,1,0,0,0,0,0,0
7,2005,2005,145.0,3.0,3.0,0.0,16.0,1362.0,4.0,1506,1506,2,3.0,6,1,2.0,440.0,213490.0,0,0,0,0,0,1,0,1,0,0,0,0
4,2005,2005,0.0,2.0,3.0,3.0,1024.0,1132.0,4.0,1132,1132,1,3.0,5,0,2.0,451.0,176000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,2006,2006,84.0,3.0,3.0,1.0,684.0,1199.0,4.0,1220,1220,2,3.0,6,0,2.0,632.0,194000.0,0,0,0,0,0,1,0,0,0,0,1,1
5,1930,1950,0.0,2.0,2.0,3.0,324.0,912.0,3.0,912,1248,1,2.0,6,0,1.0,160.0,87000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2005,2006,14.0,3.0,3.0,3.0,16.0,1346.0,4.0,1504,1504,2,3.0,7,1,2.0,437.0,191000.0,0,0,0,0,0,1,0,1,0,0,0,0
8,1976,1976,0.0,3.0,3.0,1.0,1165.0,1565.0,2.0,2898,2898,2,3.0,10,1,2.0,665.0,287000.0,0,0,0,0,1,0,0,1,0,0,0,0
5,1972,1972,0.0,2.0,2.0,3.0,138.0,882.0,2.0,882,882,1,2.0,5,0,2.0,461.0,112500.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1960,1960,324.0,2.0,2.0,3.0,697.0,1268.0,2.0,1264,1264,1,2.0,6,2,2.0,461.0,167500.0,0,0,0,0,0,0,0,0,1,0,0,0
8,2007,2008,338.0,3.0,3.0,0.0,1513.0,1638.0,4.0,1646,1646,2,3.0,7,1,3.0,800.0,293077.0,0,0,0,0,0,1,0,0,0,0,1,1
5,1941,1950,0.0,2.0,2.0,3.0,368.0,768.0,2.0,968,1376,1,2.0,6,1,1.0,240.0,105000.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1972,1972,281.0,2.0,2.0,3.0,317.0,672.0,3.0,672,1218,1,2.0,7,0,1.0,264.0,118000.0,0,0,0,0,0,0,1,0,1,0,0,0
5,1916,1995,0.0,2.0,2.0,2.0,0.0,686.0,3.0,948,1928,2,2.0,10,0,0.0,0.0,160000.0,0,0,0,0,1,1,0,0,0,0,0,0
7,1920,1970,0.0,2.0,2.0,3.0,523.0,824.0,4.0,1687,3082,2,2.0,12,2,2.0,672.0,197000.0,0,0,0,0,1,0,0,1,0,0,0,0
8,1993,1993,0.0,3.0,3.0,3.0,1012.0,1338.0,4.0,1352,2520,2,3.0,10,1,3.0,796.0,310000.0,0,0,0,0,1,1,0,0,0,0,0,0
7,2002,2002,295.0,3.0,3.0,3.0,986.0,1654.0,4.0,1654,1654,2,3.0,6,0,3.0,900.0,230000.0,0,0,0,0,0,1,0,0,1,0,0,0
5,1938,1950,0.0,2.0,1.0,3.0,0.0,920.0,4.0,954,954,1,1.0,5,1,1.0,240.0,119750.0,0,0,0,0,1,1,0,0,1,0,0,0
4,1957,1957,0.0,2.0,5.0,4.0,0.0,0.0,4.0,845,845,1,2.0,5,0,1.0,290.0,84000.0,0,0,0,0,1,0,1,0,1,0,0,0
9,2007,2008,70.0,3.0,4.0,0.0,1022.0,1620.0,4.0,1620,1620,2,4.0,6,1,3.0,912.0,315500.0,0,0,0,0,0,1,0,1,0,0,0,0
8,2001,2002,396.0,3.0,3.0,3.0,0.0,1055.0,4.0,1055,2263,2,3.0,7,1,2.0,905.0,287000.0,0,0,0,0,0,1,0,1,0,0,0,0
4,1970,2008,0.0,2.0,2.0,3.0,0.0,546.0,2.0,798,1344,1,2.0,6,1,0.0,0.0,97000.0,0,0,0,0,1,0,0,0,0,0,0,0
4,1970,1970,0.0,2.0,3.0,1.0,509.0,630.0,2.0,630,630,1,2.0,3,0,1.0,286.0,80000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1957,2000,67.0,2.0,2.0,3.0,168.0,1134.0,4.0,1803,1803,2,2.0,8,1,2.0,484.0,155000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1966,2000,252.0,2.0,2.0,3.0,400.0,800.0,3.0,800,1632,1,3.0,7,0,2.0,484.0,173000.0,0,0,0,0,0,0,0,0,1,0,0,0
6,2005,2005,135.0,3.0,3.0,1.0,900.0,1306.0,4.0,1306,1306,2,3.0,5,1,2.0,624.0,196000.0,0,1,0,0,0,1,0,0,0,0,0,0
7,1990,1990,99.0,2.0,3.0,3.0,1085.0,1475.0,4.0,1532,2329,2,3.0,10,1,2.0,514.0,262280.0,0,0,0,0,0,1,0,0,1,0,0,0
8,1981,1981,0.0,3.0,3.0,3.0,1104.0,2524.0,2.0,2524,2524,2,3.0,9,1,2.0,542.0,278000.0,0,0,0,0,1,1,0,1,0,0,0,0
3,1955,1955,0.0,2.0,5.0,4.0,0.0,0.0,4.0,1733,1733,2,2.0,8,1,2.0,452.0,139600.0,0,0,0,0,1,0,0,0,1,0,0,0
9,2005,2006,208.0,3.0,4.0,1.0,240.0,1992.0,4.0,1992,2868,3,4.0,11,1,3.0,716.0,556581.0,0,0,0,0,0,1,0,1,0,0,1,1
5,1994,1995,0.0,2.0,3.0,3.0,686.0,990.0,4.0,990,990,1,2.0,5,0,2.0,672.0,145000.0,0,0,0,0,1,1,1,0,1,0,0,0
5,1960,2006,75.0,2.0,5.0,4.0,0.0,0.0,2.0,1771,1771,1,2.0,9,1,2.0,336.0,115000.0,0,0,0,0,0,0,0,0,1,0,0,0
4,1946,2006,0.0,2.0,5.0,4.0,0.0,0.0,4.0,930,930,1,3.0,6,0,1.0,308.0,84900.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2007,2007,0.0,3.0,3.0,1.0,0.0,1302.0,4.0,1302,1302,2,3.0,6,0,2.0,436.0,176485.0,0,0,0,0,1,1,0,1,0,0,1,1
7,2007,2007,0.0,3.0,3.0,1.0,0.0,1316.0,4.0,1316,1316,2,3.0,6,1,2.0,440.0,200141.0,0,0,0,0,1,1,0,1,0,0,1,1
6,1964,1978,272.0,2.0,2.0,3.0,442.0,816.0,2.0,1127,1977,1,2.0,9,1,2.0,540.0,165000.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1957,2002,145.0,2.0,2.0,1.0,383.0,1216.0,4.0,1526,1526,1,2.0,7,1,1.0,364.0,144500.0,0,0,0,0,0,0,0,0,1,0,0,0
8,2002,2002,210.0,3.0,3.0,2.0,932.0,1065.0,4.0,1091,1989,2,3.0,7,1,2.0,586.0,255000.0,0,0,0,0,0,1,0,1,0,0,0,0
6,1976,1976,160.0,2.0,3.0,3.0,644.0,1193.0,2.0,1523,1523,2,2.0,7,1,2.0,478.0,180000.0,0,0,0,0,0,0,0,1,0,0,0,0
7,2005,2005,240.0,3.0,3.0,1.0,659.0,1364.0,4.0,1364,1364,2,3.0,6,1,2.0,484.0,185850.0,0,1,0,0,0,1,0,0,0,0,0,0
7,1994,1994,0.0,3.0,3.0,3.0,595.0,973.0,4.0,979,1850,2,3.0,7,1,2.0,467.0,248000.0,0,0,0,0,1,1,0,1,0,0,0,0
9,2008,2008,154.0,4.0,4.0,1.0,936.0,1104.0,4.0,1130,2184,2,4.0,10,1,3.0,836.0,335000.0,0,1,0,0,0,1,0,1,0,0,0,0
6,1932,1950,480.0,2.0,2.0,2.0,297.0,854.0,2.0,1096,1991,1,2.0,7,1,2.0,432.0,220000.0,0,0,0,0,0,0,1,0,1,0,0,0
8,2001,2001,0.0,3.0,3.0,2.0,616.0,1338.0,4.0,1338,1338,2,3.0,6,0,2.0,582.0,213500.0,0,0,0,0,1,1,0,1,0,0,0,0
3,1935,1950,0.0,1.0,2.0,3.0,0.0,894.0,2.0,894,894,1,2.0,6,0,3.0,1248.0,81000.0,0,0,0,0,1,0,1,0,0,0,0,0
5,1900,1950,0.0,2.0,2.0,3.0,0.0,662.0,2.0,1422,2337,2,2.0,10,0,2.0,560.0,90000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1925,1980,0.0,2.0,2.0,3.0,397.0,1103.0,3.0,1103,1103,1,3.0,5,1,2.0,440.0,110500.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1966,1966,200.0,2.0,2.0,2.0,740.0,1154.0,4.0,1154,1154,1,2.0,6,1,2.0,480.0,154000.0,0,0,0,0,0,0,0,0,0,0,0,0
7,1996,1997,0.0,3.0,4.0,0.0,1201.0,1306.0,4.0,1306,2260,2,3.0,7,0,2.0,533.0,328000.0,0,0,0,0,1,1,0,0,0,0,0,0
6,1993,1994,0.0,3.0,3.0,3.0,0.0,799.0,3.0,799,1571,2,2.0,7,1,2.0,380.0,178000.0,0,0,0,0,1,1,0,0,0,0,0,0
6,1964,1964,360.0,2.0,2.0,0.0,674.0,780.0,2.0,798,1611,1,2.0,7,0,2.0,442.0,167900.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1973,1973,0.0,2.0,3.0,3.0,837.0,942.0,3.0,1291,2521,2,2.0,10,1,2.0,576.0,151400.0,0,0,0,0,1,0,0,1,0,0,0,0
5,1949,2003,0.0,2.0,2.0,3.0,220.0,845.0,2.0,893,893,1,3.0,4,0,2.0,576.0,135000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1956,1956,120.0,2.0,2.0,3.0,586.0,1048.0,2.0,1048,1048,1,2.0,6,0,1.0,286.0,135000.0,0,0,0,0,0,0,0,0,1,0,0,0
6,1968,1968,0.0,2.0,2.0,3.0,298.0,727.0,4.0,829,1556,1,2.0,8,0,2.0,441.0,154000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1948,1950,0.0,2.0,1.0,2.0,0.0,810.0,1.0,1002,1456,1,2.0,7,1,1.0,280.0,91500.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1977,1977,140.0,2.0,2.0,3.0,535.0,690.0,2.0,698,1426,1,2.0,6,0,2.0,440.0,159500.0,0,0,0,0,0,0,0,1,0,0,0,0
7,2006,2006,0.0,3.0,3.0,1.0,0.0,1240.0,4.0,1240,1240,2,3.0,5,0,3.0,826.0,194000.0,0,0,0,0,1,1,0,0,0,0,0,0
